--- НАЧАЛО СПИСКА КЛАССОВ ---
Address: 0x103130CC | Class: const CSaveRestoreBlockSet::`vftable'
Address: 0x10313100 | Class: const CUtlVectorDataOps<CUtlVector<SaveRestoreBlockHeader_t,CUtlMemory<SaveRestoreBlockHeader_t,int>>,10>::`vftable'
Address: 0x103131BC | Class: const CSceneTokenProcessor::`vftable'
Address: 0x10313270 | Class: const CExampleEffect::`vftable'
Address: 0x1031329C | Class: const CScreenSpaceEffectManager::`vftable'
Address: 0x10313388 | Class: const ISEditModelRender::`vftable'
Address: 0x103133B4 | Class: const SEditModelRender::`vftable'
Address: 0x103133F8 | Class: const SEditModelRender::`vftable'
Address: 0x10313494 | Class: const ShaderEditorHandler::`vftable'
Address: 0x103134D8 | Class: const CRendering3dView::`vftable'
Address: 0x103134F8 | Class: const CSimpleVCallbackView::`vftable'
Address: 0x10313994 | Class: const CSoundEmitterSystem::`vftable'
Address: 0x10313C44 | Class: const IRecipientFilter::`vftable'
Address: 0x10313C7C | Class: const CSoundEnvelopeController::`vftable'
Address: 0x10313D54 | Class: const CUtlVectorDataOps<CUtlVector<int,CUtlMemory<int,int>>,5>::`vftable'
Address: 0x10313D6C | Class: const CSoundPatchSaveRestoreOps::`vftable'
Address: 0x10313D84 | Class: const CCopyRecipientFilter::`vftable'
Address: 0x10313FA4 | Class: const CSoundControllerImp::`vftable'
Address: 0x10313FEC | Class: const CSoundControllerImp::`vftable'
Address: 0x103143E8 | Class: const C_SpriteRenderer::`vftable'
Address: 0x10314440 | Class: const C_Sprite::`vftable'
Address: 0x10314448 | Class: const C_Sprite::`vftable'
Address: 0x10314460 | Class: const C_Sprite::`vftable'
Address: 0x1031449C | Class: const C_Sprite::`vftable'
Address: 0x10314554 | Class: const C_Sprite::`vftable'
Address: 0x103147C0 | Class: const C_SpriteOriented::`vftable'
Address: 0x103147C8 | Class: const C_SpriteOriented::`vftable'
Address: 0x103147E0 | Class: const C_SpriteOriented::`vftable'
Address: 0x1031481C | Class: const C_SpriteOriented::`vftable'
Address: 0x103148D4 | Class: const C_SpriteOriented::`vftable'
Address: 0x10314BA8 | Class: const CMemberFunctor1<CEngineSprite *,void (CEngineSprite::*)(int),int,CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>,CFuncMemPolicyNone>::`vftable'
Address: 0x10314BB4 | Class: const CMemberFunctor1<CEngineSprite *,void (CEngineSprite::*)(int),int,CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>,CFuncMemPolicyNone>::`vftable'
Address: 0x10314CB0 | Class: const C_SpriteTrail::`vftable'
Address: 0x10314CB8 | Class: const C_SpriteTrail::`vftable'
Address: 0x10314CD0 | Class: const C_SpriteTrail::`vftable'
Address: 0x10314D0C | Class: const C_SpriteTrail::`vftable'
Address: 0x10314DC4 | Class: const C_SpriteTrail::`vftable'
Address: 0x103155DC | Class: const C_TeamplayRoundBasedRulesProxy::`vftable'
Address: 0x103155F4 | Class: const C_TeamplayRoundBasedRulesProxy::`vftable'
Address: 0x1031562C | Class: const C_TeamplayRoundBasedRulesProxy::`vftable'
Address: 0x103156E4 | Class: const C_TeamplayRoundBasedRulesProxy::`vftable'
Address: 0x10315EE0 | Class: const C_HandleTest::`vftable'
Address: 0x10315EF8 | Class: const C_HandleTest::`vftable'
Address: 0x10315F34 | Class: const C_HandleTest::`vftable'
Address: 0x10315FEC | Class: const C_HandleTest::`vftable'
Address: 0x10316274 | Class: const CHudTextMessage::`vftable'
Address: 0x103162BC | Class: const CTextureScrollMaterialProxy::`vftable'
Address: 0x103162F4 | Class: const CTimeMaterialProxy::`vftable'
Address: 0x1031638C | Class: const CBaseClientRenderTargets::`vftable'
Address: 0x1031639C | Class: const CTNERenderTargets::`vftable'
Address: 0x10316408 | Class: const CBaseToggleTextureProxy::`vftable'
Address: 0x1031644C | Class: const CHudTrain::`vftable'
Address: 0x10316750 | Class: const CHudTrain::`vftable'
Address: 0x10316954 | Class: const CTraceFilterSimple::`vftable'
Address: 0x10316988 | Class: const CTraceFilterSimpleList::`vftable'
Address: 0x10316A64 | Class: const VStdAllocator::`vftable'
Address: 0x10316B20 | Class: const IInventoryPanel::`vftable'
Address: 0x10316BAC | Class: const CInventoryPanelInterface::`vftable'
Address: 0x1031730C | Class: const CInventoryPanel::`vftable'
Address: 0x103177DC | Class: const vgui::IImage::`vftable'
Address: 0x10317840 | Class: const CAvatarImage::`vftable'
Address: 0x1031788C | Class: const CAvatarImagePanel::`vftable'
Address: 0x10317C5C | Class: const CBitmapButton::`vftable'
Address: 0x10318084 | Class: const BitmapImage::`vftable'
Address: 0x10318104 | Class: const CBitmapPanel::`vftable'
Address: 0x1031842C | Class: const CCenterStringLabel::`vftable'
Address: 0x103187E4 | Class: const CCenterPrint::`vftable'
Address: 0x1031884C | Class: const CConsole::`vftable'
Address: 0x1031885C | Class: const CDebugOverlay::`vftable'
Address: 0x10318B74 | Class: const CDebugOverlayPanel::`vftable'
Address: 0x10318BBC | Class: const vgui::DragnDropSlot::`vftable'
Address: 0x10318F24 | Class: const CFPSPanel::`vftable'
Address: 0x103192D4 | Class: const CFPS::`vftable'
Address: 0x1031935C | Class: const CViewportClientSystem::`vftable'
Address: 0x103193BC | Class: const vgui::ImageButton::`vftable'
Address: 0x10319724 | Class: const CHudTextureHandleProperty::`vftable'
Address: 0x103197D4 | Class: const CLoadingDiscPanel::`vftable'
Address: 0x10319B80 | Class: const CLoadingDisc::`vftable'
Address: 0x10319BA4 | Class: const CMessageCharsPanel::`vftable'
Address: 0x10319EB4 | Class: const CMessageChars::`vftable'
Address: 0x10319F00 | Class: const CNetGraphPanelInterface::`vftable'
Address: 0x1031A06C | Class: const CNetGraphPanel::`vftable'
Address: 0x1031A57C | Class: const CPanelFactory<CSlideshowDisplayScreen,VGuiScreenInitData_t>::`vftable'
Address: 0x1031A5B4 | Class: const CSlideshowDisplayScreen::`vftable'
Address: 0x1031A99C | Class: const CViewRender::`vftable'
Address: 0x1031AE34 | Class: const CViewRenderBeams::`vftable'
Address: 0x1031AEF4 | Class: const Beam_t::`vftable'
Address: 0x1031AFA8 | Class: const Beam_t::`vftable'
Address: 0x1031B048 | Class: const CViewEffectsSaveRestoreBlockHandler::`vftable'
Address: 0x1031B07C | Class: const CViewEffects::`vftable'
Address: 0x1031B2AC | Class: const CViewAngleAnimation::`vftable'
Address: 0x1031B2C4 | Class: const CViewAngleAnimation::`vftable'
Address: 0x1031B2FC | Class: const CViewAngleAnimation::`vftable'
Address: 0x1031B3B4 | Class: const CViewAngleAnimation::`vftable'
Address: 0x1031B77C | Class: const CLightmapDebugView::`vftable'
Address: 0x1031BB5C | Class: const CMotionBlurMaterialProxy::`vftable'
Address: 0x1031BB78 | Class: const CEnginePostMaterialProxy::`vftable'
Address: 0x1031BB94 | Class: const CFunctor6<void (*)(int,int,int,int,bool,bool),int,int,int,int,bool,bool,CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>>::`vftable'
Address: 0x1031BBA0 | Class: const CFunctor6<void (*)(int,int,int,int,bool,bool),int,int,int,int,bool,bool,CRefCounted1<CFunctor,CRefCountServiceBase<1,CRefMT>>>::`vftable'
Address: 0x1031CA90 | Class: const CSimpleRenderExecutor::`vftable'
Address: 0x1031CAF8 | Class: const PrecacheViewRender::ClientEffectRegister::`vftable'
Address: 0x1031CB00 | Class: const PrecachePostProcessingEffects::ClientEffectRegister::`vftable'
Address: 0x1031CB40 | Class: const ClientWorldListInfo_t::`vftable'
Address: 0x1031CC00 | Class: const CClientRenderablesList::`vftable'
Address: 0x1031CC24 | Class: const CSkyboxView::`vftable'
Address: 0x1031CC3C | Class: const CShadowDepthView::`vftable'
Address: 0x1031CC50 | Class: const CFreezeFrameView::`vftable'
Address: 0x1031CC64 | Class: const CSimpleWorldView::`vftable'
Address: 0x1031CC84 | Class: const CBaseWaterView::CSoftwareIntersectionView::`vftable'
Address: 0x1031CCA4 | Class: const CAboveWaterView::CReflectionView::`vftable'
Address: 0x1031CCC4 | Class: const CAboveWaterView::CRefractionView::`vftable'
Address: 0x1031CCE4 | Class: const CAboveWaterView::CIntersectionView::`vftable'
Address: 0x1031CD04 | Class: const CUnderWaterView::CRefractionView::`vftable'
Address: 0x1031CD24 | Class: const CReflectiveGlassView::`vftable'
Address: 0x1031CD44 | Class: const CRefractiveGlassView::`vftable'
Address: 0x1031CEDC | Class: const CBaseWaterView::`vftable'
Address: 0x1031CEFC | Class: const CAboveWaterView::`vftable'
Address: 0x1031CF1C | Class: const CUnderWaterView::`vftable'
Address: 0x1031D574 | Class: const CVoiceStatus::`vftable'
Address: 0x1031D824 | Class: const PrecacheEffectWarp::ClientEffectRegister::`vftable'
Address: 0x1031D860 | Class: const CWaterLODMaterialProxy::`vftable'
Address: 0x1031DA34 | Class: const FileWeaponInfo_t::`vftable'
Address: 0x1031DD04 | Class: const CBaseHudWeaponSelection::`vftable'
Address: 0x1031DF0C | Class: const CWorldDimsProxy::`vftable'
Address: 0x1031DF5C | Class: const C_BaseTempEntity::`vftable'
Address: 0x1031DF94 | Class: const C_BaseTempEntity::`vftable'
Address: 0x1031E004 | Class: const AshDebrisEffect::`vftable'
Address: 0x1031E160 | Class: const C_EnvWind::`vftable'
Address: 0x1031E178 | Class: const C_EnvWind::`vftable'
Address: 0x1031E1B4 | Class: const C_EnvWind::`vftable'
Address: 0x1031E26C | Class: const C_EnvWind::`vftable'
Address: 0x1031E4C4 | Class: const CEmberEmitter::`vftable'
Address: 0x1031E548 | Class: const C_QuadraticBeam::`vftable'
Address: 0x1031E560 | Class: const C_QuadraticBeam::`vftable'
Address: 0x1031E59C | Class: const C_QuadraticBeam::`vftable'
Address: 0x1031E654 | Class: const C_QuadraticBeam::`vftable'
Address: 0x1031E8F4 | Class: const SnowFallEffect::`vftable'
Address: 0x1031E940 | Class: const PrecachePrecipitation::ClientEffectRegister::`vftable'
Address: 0x1031E95C | Class: const CPrecipHack::`vftable'
Address: 0x1031E9A0 | Class: const C_Embers::`vftable'
Address: 0x1031E9B8 | Class: const C_Embers::`vftable'
Address: 0x1031E9F4 | Class: const C_Embers::`vftable'
Address: 0x1031EAAC | Class: const C_Embers::`vftable'
Address: 0x1031EDD0 | Class: const CClient_Precipitation::`vftable'
Address: 0x1031EDE8 | Class: const CClient_Precipitation::`vftable'
Address: 0x1031EE24 | Class: const CClient_Precipitation::`vftable'
Address: 0x1031EEDC | Class: const CClient_Precipitation::`vftable'
Address: 0x1031F134 | Class: const CSnowFallManager::`vftable'
Address: 0x1031F14C | Class: const CSnowFallManager::`vftable'
Address: 0x1031F184 | Class: const CSnowFallManager::`vftable'
Address: 0x1031F23C | Class: const CSnowFallManager::`vftable'
Address: 0x1031F974 | Class: const CDustParticle::`vftable'
Address: 0x1031FABC | Class: const C_TEGaussExplosion::`vftable'
Address: 0x1031FAF4 | Class: const C_TEGaussExplosion::`vftable'
Address: 0x1031FB38 | Class: const PrecacheEffectImpacts::ClientEffectRegister::`vftable'
Address: 0x1031FC94 | Class: const C_MovieExplosion::`vftable'
Address: 0x1031FCA4 | Class: const C_MovieExplosion::`vftable'
Address: 0x1031FCD8 | Class: const C_MovieExplosion::`vftable'
Address: 0x1031FCF0 | Class: const C_MovieExplosion::`vftable'
Address: 0x1031FD2C | Class: const C_MovieExplosion::`vftable'
Address: 0x1031FDE4 | Class: const C_MovieExplosion::`vftable'
Address: 0x10320090 | Class: const C_ParticleFire::`vftable'
Address: 0x103200A0 | Class: const C_ParticleFire::`vftable'
Address: 0x103200D4 | Class: const C_ParticleFire::`vftable'
Address: 0x103200EC | Class: const C_ParticleFire::`vftable'
Address: 0x10320124 | Class: const C_ParticleFire::`vftable'
Address: 0x103201DC | Class: const C_ParticleFire::`vftable'
Address: 0x10320458 | Class: const C_ParticleSmokeGrenade::`vftable'
Address: 0x10320468 | Class: const C_ParticleSmokeGrenade::`vftable'
Address: 0x1032049C | Class: const C_ParticleSmokeGrenade::`vftable'
Address: 0x103204B4 | Class: const C_ParticleSmokeGrenade::`vftable'
Address: 0x103204EC | Class: const C_ParticleSmokeGrenade::`vftable'
Address: 0x103205A4 | Class: const C_ParticleSmokeGrenade::`vftable'
Address: 0x10320CF4 | Class: const C_PropVehicleDriveable::`vftable'
Address: 0x10320D44 | Class: const C_PropVehicleDriveable::`vftable'
Address: 0x10320D5C | Class: const C_PropVehicleDriveable::`vftable'
Address: 0x10320D94 | Class: const C_PropVehicleDriveable::`vftable'
Address: 0x10320E4C | Class: const C_PropVehicleDriveable::`vftable'
Address: 0x103211A4 | Class: const C_RecipientFilter::`vftable'
Address: 0x103211BC | Class: const CLocalPlayerFilter::`vftable'
Address: 0x103211F4 | Class: const CRocketTrailParticle::`vftable'
Address: 0x10321244 | Class: const CSmokeParticle::`vftable'
Address: 0x10321384 | Class: const SporeEffect::`vftable'
Address: 0x1032142C | Class: const C_SporeExplosion::`vftable'
Address: 0x1032143C | Class: const C_SporeExplosion::`vftable'
Address: 0x10321470 | Class: const C_SporeExplosion::`vftable'
Address: 0x10321488 | Class: const C_SporeExplosion::`vftable'
Address: 0x103214C4 | Class: const C_SporeExplosion::`vftable'
Address: 0x1032157C | Class: const C_SporeExplosion::`vftable'
Address: 0x10321804 | Class: const C_SporeTrail::`vftable'
Address: 0x10321838 | Class: const C_SporeTrail::`vftable'
Address: 0x10321850 | Class: const C_SporeTrail::`vftable'
Address: 0x1032188C | Class: const C_SporeTrail::`vftable'
Address: 0x10321944 | Class: const C_SporeTrail::`vftable'
Address: 0x10321BAC | Class: const CDustFollower::`vftable'
Address: 0x10321C08 | Class: const CExplosionOverlay::`vftable'
Address: 0x10321C28 | Class: const PrecacheEffectDusttrail::ClientEffectRegister::`vftable'
Address: 0x10321C30 | Class: const C_SmokeTrail::`vftable'
Address: 0x10321C40 | Class: const C_SmokeTrail::`vftable'
Address: 0x10321C74 | Class: const C_SmokeTrail::`vftable'
Address: 0x10321C8C | Class: const C_SmokeTrail::`vftable'
Address: 0x10321CC4 | Class: const C_SmokeTrail::`vftable'
Address: 0x10321D7C | Class: const C_SmokeTrail::`vftable'
Address: 0x103221A8 | Class: const C_RocketTrail::`vftable'
Address: 0x103221B8 | Class: const C_RocketTrail::`vftable'
Address: 0x103221EC | Class: const C_RocketTrail::`vftable'
Address: 0x10322204 | Class: const C_RocketTrail::`vftable'
Address: 0x1032223C | Class: const C_RocketTrail::`vftable'
Address: 0x103222F4 | Class: const C_RocketTrail::`vftable'
Address: 0x103225B0 | Class: const C_FireTrail::`vftable'
Address: 0x103225C0 | Class: const C_FireTrail::`vftable'
Address: 0x103225F4 | Class: const C_FireTrail::`vftable'
Address: 0x1032260C | Class: const C_FireTrail::`vftable'
Address: 0x10322644 | Class: const C_FireTrail::`vftable'
Address: 0x103226FC | Class: const C_FireTrail::`vftable'
Address: 0x10322964 | Class: const C_DustTrail::`vftable'
Address: 0x10322974 | Class: const C_DustTrail::`vftable'
Address: 0x103229A8 | Class: const C_DustTrail::`vftable'
Address: 0x103229C0 | Class: const C_DustTrail::`vftable'
Address: 0x103229FC | Class: const C_DustTrail::`vftable'
Address: 0x10322AB4 | Class: const C_DustTrail::`vftable'
Address: 0x10322F9C | Class: const C_SmokeStack::`vftable'
Address: 0x10322FAC | Class: const C_SmokeStack::`vftable'
Address: 0x10322FE0 | Class: const C_SmokeStack::`vftable'
Address: 0x10322FF8 | Class: const C_SmokeStack::`vftable'
Address: 0x10323034 | Class: const C_SmokeStack::`vftable'
Address: 0x103230EC | Class: const C_SmokeStack::`vftable'
Address: 0x10323398 | Class: const C_SteamJet::`vftable'
Address: 0x103233A8 | Class: const C_SteamJet::`vftable'
Address: 0x103233DC | Class: const C_SteamJet::`vftable'
Address: 0x103233F4 | Class: const C_SteamJet::`vftable'
Address: 0x1032342C | Class: const C_SteamJet::`vftable'
Address: 0x103234E4 | Class: const C_SteamJet::`vftable'
Address: 0x10323778 | Class: const CRagdollBoltEnumerator::`vftable'
Address: 0x103237AC | Class: const C_TempEntsSystem::`vftable'
Address: 0x103238D4 | Class: const C_TEMetalSparks::`vftable'
Address: 0x1032390C | Class: const C_TEMetalSparks::`vftable'
Address: 0x103239BC | Class: const C_TEArmorRicochet::`vftable'
Address: 0x103239F4 | Class: const C_TEArmorRicochet::`vftable'
Address: 0x10323A58 | Class: const C_TEBaseBeam::`vftable'
Address: 0x10323A94 | Class: const C_TEBaseBeam::`vftable'
Address: 0x10323B24 | Class: const C_TEBeamEntPoint::`vftable'
Address: 0x10323B5C | Class: const C_TEBeamEntPoint::`vftable'
Address: 0x10323C00 | Class: const C_TEBeamEnts::`vftable'
Address: 0x10323C3C | Class: const C_TEBeamEnts::`vftable'
Address: 0x10323C98 | Class: const C_TEBeamFollow::`vftable'
Address: 0x10323CD4 | Class: const C_TEBeamFollow::`vftable'
Address: 0x10323D40 | Class: const C_TEBeamLaser::`vftable'
Address: 0x10323D7C | Class: const C_TEBeamLaser::`vftable'
Address: 0x10323DDC | Class: const C_TEBeamPoints::`vftable'
Address: 0x10323E14 | Class: const C_TEBeamPoints::`vftable'
Address: 0x10323E74 | Class: const C_TEBeamRing::`vftable'
Address: 0x10323EAC | Class: const C_TEBeamRing::`vftable'
Address: 0x10323F08 | Class: const C_TEBeamRingPoint::`vftable'
Address: 0x10323F44 | Class: const C_TEBeamRingPoint::`vftable'
Address: 0x10323FD8 | Class: const C_TEBeamSpline::`vftable'
Address: 0x10324014 | Class: const C_TEBeamSpline::`vftable'
Address: 0x1032411C | Class: const C_TEBloodSprite::`vftable'
Address: 0x10324154 | Class: const C_TEBloodSprite::`vftable'
Address: 0x103241EC | Class: const C_TEBloodStream::`vftable'
Address: 0x10324224 | Class: const C_TEBloodStream::`vftable'
Address: 0x103242A4 | Class: const C_TEBreakModel::`vftable'
Address: 0x103242DC | Class: const C_TEBreakModel::`vftable'
Address: 0x103243FC | Class: const C_TEBSPDecal::`vftable'
Address: 0x10324434 | Class: const C_TEBSPDecal::`vftable'
Address: 0x103244BC | Class: const C_TEBubbles::`vftable'
Address: 0x103244F4 | Class: const C_TEBubbles::`vftable'
Address: 0x1032455C | Class: const C_TEBubbleTrail::`vftable'
Address: 0x10324594 | Class: const C_TEBubbleTrail::`vftable'
Address: 0x10324604 | Class: const C_TEClientProjectile::`vftable'
Address: 0x1032463C | Class: const C_TEClientProjectile::`vftable'
Address: 0x103246D8 | Class: const C_TEDecal::`vftable'
Address: 0x10324714 | Class: const C_TEDecal::`vftable'
Address: 0x103247B8 | Class: const C_TEDynamicLight::`vftable'
Address: 0x103247F4 | Class: const C_TEDynamicLight::`vftable'
Address: 0x10324870 | Class: const C_TEEffectDispatch::`vftable'
Address: 0x103248AC | Class: const C_TEEffectDispatch::`vftable'
Address: 0x103249BC | Class: const C_TEEnergySplash::`vftable'
Address: 0x103249F4 | Class: const C_TEEnergySplash::`vftable'
Address: 0x10324AB0 | Class: const C_TEExplosion::`vftable'
Address: 0x10324AEC | Class: const C_TEExplosion::`vftable'
Address: 0x10324B54 | Class: const CRagdollExplosionEnumerator::`vftable'
Address: 0x10324B6C | Class: const C_TEFizz::`vftable'
Address: 0x10324BA4 | Class: const C_TEFizz::`vftable'
Address: 0x10324C18 | Class: const C_TEFootprintDecal::`vftable'
Address: 0x10324C54 | Class: const C_TEFootprintDecal::`vftable'
Address: 0x10324D60 | Class: const C_TEShatterSurface::`vftable'
Address: 0x10324D9C | Class: const C_TEShatterSurface::`vftable'
Address: 0x10324DDC | Class: const PrecacheEffectGlassShatter::ClientEffectRegister::`vftable'
Address: 0x10324E9C | Class: const C_TEGlowSprite::`vftable'
Address: 0x10324ED4 | Class: const C_TEGlowSprite::`vftable'
Address: 0x10324F40 | Class: const C_TEImpact::`vftable'
Address: 0x10324F7C | Class: const C_TEImpact::`vftable'
Address: 0x10324FF0 | Class: const C_TEKillPlayerAttachments::`vftable'
Address: 0x1032502C | Class: const C_TEKillPlayerAttachments::`vftable'
Address: 0x103250B0 | Class: const C_TELargeFunnel::`vftable'
Address: 0x103250EC | Class: const C_TELargeFunnel::`vftable'
Address: 0x10325224 | Class: const ITempEnts::`vftable'
Address: 0x10325430 | Class: const PrecacheEffectMuzzleFlash::ClientEffectRegister::`vftable'
Address: 0x10325438 | Class: const C_LocalTempEntity::`vftable'
Address: 0x10325440 | Class: const C_LocalTempEntity::`vftable'
Address: 0x10325458 | Class: const C_LocalTempEntity::`vftable'
Address: 0x10325494 | Class: const C_LocalTempEntity::`vftable'
Address: 0x1032554C | Class: const C_LocalTempEntity::`vftable'
Address: 0x1032599C | Class: const CTempEnts::`vftable'
Address: 0x10325C64 | Class: const C_TEMuzzleFlash::`vftable'
Address: 0x10325C9C | Class: const C_TEMuzzleFlash::`vftable'
Address: 0x10325D10 | Class: const CTEParticleRenderer::`vftable'
Address: 0x10325DA8 | Class: const C_TEParticleSystem::`vftable'
Address: 0x10325DE4 | Class: const C_TEParticleSystem::`vftable'
Address: 0x10325E44 | Class: const C_TEPhysicsProp::`vftable'
Address: 0x10325E7C | Class: const C_TEPhysicsProp::`vftable'
Address: 0x10326410 | Class: const C_TEPlayerDecal::`vftable'
Address: 0x1032644C | Class: const C_TEPlayerDecal::`vftable'
Address: 0x103264A0 | Class: const PrecachePlayerDecal::ClientEffectRegister::`vftable'
Address: 0x1032653C | Class: const C_TEProjectedDecal::`vftable'
Address: 0x10326574 | Class: const C_TEProjectedDecal::`vftable'
Address: 0x103265C4 | Class: const CTraceFilterHitAll::`vftable'
Address: 0x103265E4 | Class: const C_TEShowLine::`vftable'
Address: 0x1032661C | Class: const C_TEShowLine::`vftable'
Address: 0x10326690 | Class: const C_TESmoke::`vftable'
Address: 0x103266CC | Class: const C_TESmoke::`vftable'
Address: 0x10326730 | Class: const C_TESparks::`vftable'
Address: 0x1032676C | Class: const C_TESparks::`vftable'
Address: 0x103267EC | Class: const C_TESprite::`vftable'
Address: 0x10326824 | Class: const C_TESprite::`vftable'
Address: 0x1032689C | Class: const C_TESpriteSpray::`vftable'
Address: 0x103268D4 | Class: const C_TESpriteSpray::`vftable'
Address: 0x1032695C | Class: const C_TEWorldDecal::`vftable'
Address: 0x10326994 | Class: const C_TEWorldDecal::`vftable'
Address: 0x103269F4 | Class: const C_TestTraceline::`vftable'
Address: 0x10326A0C | Class: const C_TestTraceline::`vftable'
Address: 0x10326A44 | Class: const C_TestTraceline::`vftable'
Address: 0x10326AFC | Class: const C_TestTraceline::`vftable'
Address: 0x10326DF8 | Class: const PrecacheMuzzleFlash::ClientEffectRegister::`vftable'
Address: 0x10326E1C | Class: const CSmokeEmitter::`vftable'
Address: 0x10326E6C | Class: const CImpactOverlay::`vftable'
Address: 0x10327054 | Class: const CFXDiscreetLine::`vftable'
Address: 0x10327084 | Class: const C_EnvelopeFX::`vftable'
Address: 0x10327138 | Class: const C_EnvelopeFX::`vftable'
Address: 0x10327170 | Class: const CFXLine::`vftable'
Address: 0x10327244 | Class: const CSimpleGlowEmitter::`vftable'
Address: 0x10327294 | Class: const CTrailParticles::`vftable'
Address: 0x103272E4 | Class: const PrecacheEffectSparks::ClientEffectRegister::`vftable'
Address: 0x10327488 | Class: const PrecacheSmokeFogOverlay::ClientEffectRegister::`vftable'
Address: 0x1032750C | Class: const CBaseModelPanel::`vftable'
Address: 0x10327978 | Class: const CModelPanelModel::`vftable'
Address: 0x10327990 | Class: const CModelPanelModel::`vftable'
Address: 0x103279CC | Class: const CModelPanelModel::`vftable'
Address: 0x10327A84 | Class: const CModelPanelModel::`vftable'
Address: 0x10327E04 | Class: const CModelPanel::`vftable'
Address: 0x10327E14 | Class: const CModelPanel::`vftable'
Address: 0x103281B4 | Class: const CBaseViewport::CBackGroundPanel::`vftable'
Address: 0x103285FC | Class: const IViewPort::`vftable'
Address: 0x103286C0 | Class: const CBaseViewport::`vftable'
Address: 0x103286CC | Class: const CBaseViewport::`vftable'
Address: 0x103286EC | Class: const CBaseViewport::`vftable'
Address: 0x10328D48 | Class: const CClientScoreBoardDialog::`vftable'
Address: 0x10328D54 | Class: const CClientScoreBoardDialog::`vftable'
Address: 0x10328D84 | Class: const CClientScoreBoardDialog::`vftable'
Address: 0x103291BC | Class: const CommandMenu::`vftable'
Address: 0x10329634 | Class: const CIconPanel::`vftable'
Address: 0x10329954 | Class: const IMapOverviewPanel::`vftable'
Address: 0x10329A9C | Class: const CMapOverview::`vftable'
Address: 0x10329ADC | Class: const CMapOverview::`vftable'
Address: 0x10329DE4 | Class: const CMapOverview::`vftable'
Address: 0x1032A07C | Class: const CNavProgress::`vftable'
Address: 0x1032A4F0 | Class: const CNavProgress::`vftable'
Address: 0x1032A5C4 | Class: const CSpecButton::`vftable'
Address: 0x1032A9FC | Class: const CSpectatorGUI::`vftable'
Address: 0x1032AE80 | Class: const CSpectatorGUI::`vftable'
Address: 0x1032AF84 | Class: const CSpectatorMenu::`vftable'
Address: 0x1032AF90 | Class: const CSpectatorMenu::`vftable'
Address: 0x1032AFC4 | Class: const CSpectatorMenu::`vftable'
Address: 0x1032B47C | Class: const CTeamMenu::`vftable'
Address: 0x1032B8D0 | Class: const CTeamMenu::`vftable'
Address: 0x1032B9D0 | Class: const CTextWindow::`vftable'
Address: 0x1032BA04 | Class: const CTextWindow::`vftable'
Address: 0x1032BF7C | Class: const C_BaseHLCombatWeapon::`vftable'
Address: 0x1032BF94 | Class: const C_BaseHLCombatWeapon::`vftable'
Address: 0x1032BFCC | Class: const C_BaseHLCombatWeapon::`vftable'
Address: 0x1032C084 | Class: const C_BaseHLCombatWeapon::`vftable'
Address: 0x1032C6C0 | Class: const C_TEAntlionDust::`vftable'
Address: 0x1032C6FC | Class: const C_TEAntlionDust::`vftable'
Address: 0x1032C768 | Class: const C_AR2Explosion::`vftable'
Address: 0x1032C79C | Class: const C_AR2Explosion::`vftable'
Address: 0x1032C7B4 | Class: const C_AR2Explosion::`vftable'
Address: 0x1032C7EC | Class: const C_AR2Explosion::`vftable'
Address: 0x1032C8A4 | Class: const C_AR2Explosion::`vftable'
Address: 0x1032CAF8 | Class: const C_AR2Explosion::`vftable'
Address: 0x1032CB30 | Class: const C_NPC_Barnacle::CBarnaclePhysicsDelegate::`vftable'
Address: 0x1032CBA8 | Class: const CRopePhysics<7>::`vftable'
Address: 0x1032CBB4 | Class: const C_NPC_Barnacle::`vftable'
Address: 0x1032CBCC | Class: const C_NPC_Barnacle::`vftable'
Address: 0x1032CC04 | Class: const C_NPC_Barnacle::`vftable'
Address: 0x1032CCBC | Class: const C_NPC_Barnacle::`vftable'
Address: 0x1032CFF8 | Class: const C_Barney::`vftable'
Address: 0x1032D010 | Class: const C_Barney::`vftable'
Address: 0x1032D04C | Class: const C_Barney::`vftable'
Address: 0x1032D104 | Class: const C_Barney::`vftable'
Address: 0x1032D450 | Class: const C_BaseHelicopter::`vftable'
Address: 0x1032D468 | Class: const C_BaseHelicopter::`vftable'
Address: 0x1032D4A4 | Class: const C_BaseHelicopter::`vftable'
Address: 0x1032D55C | Class: const C_BaseHelicopter::`vftable'
Address: 0x1032D884 | Class: const CHeliBladeMaterialProxy::`vftable'
Address: 0x1032D8CC | Class: const C_HLMachineGun::`vftable'
Address: 0x1032D8E4 | Class: const C_HLMachineGun::`vftable'
Address: 0x1032D91C | Class: const C_HLMachineGun::`vftable'
Address: 0x1032D9D4 | Class: const C_HLMachineGun::`vftable'
Address: 0x1032DF44 | Class: const C_HLSelectFireMachineGun::`vftable'
Address: 0x1032DF5C | Class: const C_HLSelectFireMachineGun::`vftable'
Address: 0x1032DF94 | Class: const C_HLSelectFireMachineGun::`vftable'
Address: 0x1032E04C | Class: const C_HLSelectFireMachineGun::`vftable'
Address: 0x1032E5C8 | Class: const C_BaseHLBludgeonWeapon::`vftable'
